row_id,set_id,name,product_type,snapshot_date,current_price,most_expensive_card_price,chase_card_count,chase_card_index_score,set_age_years,google_trends_score,print_run_type_encoded,price_trajectory_6mo,price_trajectory_24mo,collector_demand_ratio,market_cycle_score,popularity_score,product_type_encoded,era_encoded,price_momentum_1mo,price_momentum_12mo,price_volatility_6mo,price_volatility_12mo,drawdown_12mo,history_density_12mo,available_provider_count,provider_spread_pct,provider_agreement_score,snapshot_freshness_days,liquidity_proxy_score,history_window_missing_flag,provider_context_missing_flag,price_1yr_later,price_3yr_later,price_5yr_later
fossil:2023-11-01,fossil,Fossil,Booster Box,2023-11-01,7243.47,78.0,3,68.0,24.0602,60.0,2,0.102,27.078,0.74,55.0,68.0,2,3,-2.17,-4.062,3.2958,4.0541,-9.455,100.0,1.0,,,0.0,53.75,0.0,1.0,7962.51,,
fusion-strike:2023-11-01,fusion-strike,Fusion Strike,Booster Box,2023-11-01,139.8,180.0,5,80.0,1.9685,69.0,1,16.831,459.2,0.6,55.0,70.0,2,0,3.548,33.143,6.0359,6.3962,-3.085,100.0,1.0,,,0.0,53.75,0.0,1.0,249.18,,
hidden-fates:2023-11-01,hidden-fates,Hidden Fates,ETB,2023-11-01,155.21,350.0,5,88.0,4.1916,79.0,2,3.191,-27.853,0.78,55.0,85.0,3,0,3.729,12.146,5.034,7.547,-5.962,100.0,1.0,,,0.0,53.75,0.0,1.0,166.4,,
jungle:2023-11-01,jungle,Jungle,Booster Box,2023-11-01,7424.73,82.0,4,72.0,24.3778,63.0,2,31.846,21.25,0.78,55.0,70.0,2,3,9.187,60.174,8.0887,19.536,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,6828.91,,
lost-origin:2023-11-01,lost-origin,Lost Origin,Booster Box,2023-11-01,137.7,320.0,4,84.0,1.1444,72.0,1,-8.499,,0.68,55.0,74.0,2,0,4.978,-63.796,11.0029,32.8084,-63.796,100.0,1.0,,,0.0,53.75,0.0,1.0,242.63,,
neo-genesis:2023-11-01,neo-genesis,Neo Genesis,Booster Box,2023-11-01,9138.91,180.0,3,78.0,22.8747,66.0,2,125.652,,0.9,55.0,72.0,2,3,-2.907,-33.293,44.5509,47.2255,-33.293,100.0,1.0,,,0.0,53.75,0.0,1.0,9950.0,,
obsidian-flames:2023-11-01,obsidian-flames,Obsidian Flames,Booster Box,2023-11-01,99.01,55.0,2,58.0,0.2245,46.0,1,,,0.42,55.0,48.0,2,0,-1.708,,5.8262,5.8262,-1.708,100.0,1.0,,,0.0,53.75,1.0,1.0,125.96,,
paldea-evolved:2023-11-01,paldea-evolved,Paldea Evolved,Booster Box,2023-11-01,99.94,120.0,3,66.0,0.397,56.0,1,-46.781,,0.58,55.0,60.0,2,0,-0.843,,24.7755,24.7755,-46.781,100.0,1.0,,,0.0,53.75,1.0,1.0,145.94,,
pokemon-151:2023-11-01,pokemon-151,Pokémon 151,ETB,2023-11-01,45.5,120.0,5,88.0,0.1095,92.0,0,,,0.72,55.0,95.0,3,0,-2.172,,,,-12.5,100.0,1.0,,,0.0,53.75,1.0,1.0,96.52,,
scarlet-violet-base:2023-11-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2023-11-01,92.24,45.0,1,50.0,0.5886,42.0,1,-67.727,,0.4,55.0,44.0,2,0,14.456,,24.9672,29.0947,-67.727,100.0,1.0,,,0.0,53.75,1.0,1.0,100.17,,
shining-fates:2023-11-01,shining-fates,Shining Fates,ETB,2023-11-01,43.49,100.0,4,76.0,2.6968,67.0,1,33.815,-20.711,0.62,55.0,75.0,3,0,24.257,20.806,17.9227,22.0138,-13.003,100.0,1.0,,,0.0,53.75,0.0,1.0,45.0,,
team-rocket:2023-11-01,team-rocket,Team Rocket,Booster Box,2023-11-01,8500.0,160.0,4,82.0,23.5209,72.0,2,-5.263,-29.167,0.84,55.0,80.0,2,3,7.914,94.065,9.2414,22.797,-5.263,100.0,1.0,,,0.0,53.75,0.0,1.0,8874.99,,
team-up:2023-11-01,team-up,Team Up,Booster Box,2023-11-01,1804.71,1000.0,5,92.0,4.7474,84.0,2,64.814,165.422,0.86,55.0,90.0,2,0,5.478,114.683,15.8923,12.0665,-0.913,100.0,1.0,,,0.0,53.75,0.0,1.0,2823.59,,
xy-evolutions:2023-11-01,xy-evolutions,XY Evolutions,Booster Box,2023-11-01,694.27,75.0,3,78.0,6.9952,76.0,0,-7.974,11.424,0.55,55.0,82.0,2,0,-6.673,-10.991,4.0507,6.585,-10.991,100.0,1.0,,,0.0,53.75,0.0,1.0,873.26,,
base-set-2:2023-12-01,base-set-2,Base Set 2,Booster Box,2023-12-01,8378.22,220.0,3,74.0,23.7673,58.0,1,17.548,,0.72,55.0,70.0,2,3,6.796,17.548,9.4318,49.4081,-2.184,100.0,1.0,,,0.0,53.75,0.0,1.0,7900.0,,
base-set-unlimited:2023-12-01,base-set-unlimited,Base Set Unlimited,Booster Box,2023-12-01,12871.3,350.0,4,95.0,24.8925,88.0,2,-2.401,-4.244,0.95,55.0,98.0,2,3,-11.903,-4.657,8.0593,20.9525,-35.722,100.0,1.0,,,0.0,53.75,0.0,1.0,12356.31,,
brilliant-stars:2023-12-01,brilliant-stars,Brilliant Stars,Booster Box,2023-12-01,136.0,175.0,4,72.0,1.7632,66.0,1,-4.528,78.947,0.58,55.0,68.0,2,0,1.063,-18.582,7.8038,8.1455,-25.479,100.0,1.0,,,0.0,53.75,0.0,1.0,192.25,,
celebrations:2023-12-01,celebrations,Celebrations,ETB,2023-12-01,68.63,95.0,4,80.0,2.1465,84.0,2,-4.681,,0.7,55.0,88.0,3,0,0.926,-2.027,3.6547,6.1581,-9.697,100.0,1.0,,,0.0,53.75,0.0,1.0,88.02,,
champions-path:2023-12-01,champions-path,Champion's Path,ETB,2023-12-01,75.25,160.0,2,65.0,3.1814,54.0,1,-2.425,,0.45,55.0,52.0,3,0,-6.73,-3.526,4.7172,18.9472,-7.282,100.0,1.0,,,0.0,53.75,0.0,1.0,95.76,,
cosmic-eclipse:2023-12-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2023-12-01,850.0,450.0,4,88.0,4.0821,80.0,2,11.783,86.813,0.82,55.0,86.0,2,0,-10.526,76.767,8.1216,11.5964,-10.526,100.0,1.0,,,0.0,53.75,0.0,1.0,1003.24,,
crown-zenith:2023-12-01,crown-zenith,Crown Zenith,ETB,2023-12-01,31.75,110.0,4,62.0,0.8624,63.0,0,-26.163,,0.55,55.0,65.0,3,0,-10.235,-31.366,18.7506,18.2983,-48.79,100.0,1.0,,,0.0,53.75,0.0,1.0,70.0,,
ex-firered-leafgreen:2023-12-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2023-12-01,2500.0,450.0,3,82.0,19.2526,70.0,2,0.0,,0.9,55.0,78.0,2,2,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.02,,
evolving-skies:2023-12-01,evolving-skies,Evolving Skies,Booster Box,2023-12-01,402.5,1100.0,10,95.0,2.2615,94.0,1,2.028,,0.78,55.0,95.0,2,0,-6.286,40.435,3.5202,6.2996,-6.286,100.0,1.0,,,0.0,53.75,0.0,1.0,950.0,,
fossil:2023-12-01,fossil,Fossil,Booster Box,2023-12-01,7250.5,78.0,3,68.0,24.1424,60.0,2,-0.678,27.202,0.74,55.0,68.0,2,3,0.097,-3.371,3.2745,4.0549,-9.368,100.0,1.0,,,0.0,53.75,0.0,1.0,7218.43,,
fusion-strike:2023-12-01,fusion-strike,Fusion Strike,Booster Box,2023-12-01,141.6,180.0,5,80.0,2.0507,69.0,1,4.695,31.111,0.6,55.0,70.0,2,0,1.288,28.261,4.2241,6.3514,-1.837,100.0,1.0,,,0.0,53.75,0.0,1.0,335.61,,
hidden-fates:2023-12-01,hidden-fates,Hidden Fates,ETB,2023-12-01,144.28,350.0,5,88.0,4.2738,79.0,2,1.957,6.01,0.78,55.0,85.0,3,0,-7.042,4.551,5.3101,7.8848,-12.584,100.0,1.0,,,0.0,53.75,0.0,1.0,174.23,,
jungle:2023-12-01,jungle,Jungle,Booster Box,2023-12-01,7805.15,82.0,4,72.0,24.46,63.0,2,20.014,27.462,0.78,55.0,70.0,2,3,5.124,68.381,6.857,19.5011,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,7215.99,,
lost-origin:2023-12-01,lost-origin,Lost Origin,Booster Box,2023-12-01,137.75,320.0,4,84.0,1.2266,72.0,1,1.541,,0.68,55.0,74.0,2,0,0.036,9.813,10.2592,11.051,-15.147,100.0,1.0,,,0.0,53.75,0.0,1.0,269.97,,
neo-genesis:2023-12-01,neo-genesis,Neo Genesis,Booster Box,2023-12-01,9019.44,180.0,3,78.0,22.9569,66.0,2,122.702,,0.9,55.0,72.0,2,3,-1.307,-34.165,44.6204,47.2191,-34.165,100.0,1.0,,,0.0,53.75,0.0,1.0,9950.0,,
obsidian-flames:2023-12-01,obsidian-flames,Obsidian Flames,Booster Box,2023-12-01,90.0,55.0,2,58.0,0.3066,46.0,1,,,0.42,55.0,48.0,2,0,-9.1,,6.6698,6.6698,-10.652,100.0,1.0,,,0.0,53.75,1.0,1.0,125.0,,
paldea-evolved:2023-12-01,paldea-evolved,Paldea Evolved,Booster Box,2023-12-01,84.0,120.0,3,66.0,0.4791,56.0,1,-55.269,,0.58,55.0,60.0,2,0,-15.95,,22.6863,22.6863,-55.269,100.0,1.0,,,0.0,53.75,1.0,1.0,148.72,,
pokemon-151:2023-12-01,pokemon-151,Pokémon 151,ETB,2023-12-01,39.0,120.0,5,88.0,0.1916,92.0,0,,,0.72,55.0,95.0,3,0,-14.286,,5.5096,5.5096,-25.0,100.0,1.0,,,0.0,53.75,1.0,1.0,118.55,,
scarlet-violet-base:2023-12-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2023-12-01,79.12,45.0,1,50.0,0.6708,42.0,1,-53.473,,0.4,55.0,44.0,2,0,-14.224,,20.1474,27.2432,-72.317,100.0,1.0,,,0.0,53.75,1.0,1.0,113.14,,
shining-fates:2023-12-01,shining-fates,Shining Fates,ETB,2023-12-01,38.99,100.0,4,76.0,2.7789,67.0,1,14.676,-30.511,0.62,55.0,75.0,3,0,-10.347,-7.431,18.87,21.8191,-22.004,100.0,1.0,,,0.0,53.75,0.0,1.0,46.67,,
team-rocket:2023-12-01,team-rocket,Team Rocket,Booster Box,2023-12-01,8500.0,160.0,4,82.0,23.603,72.0,2,14.094,-29.167,0.84,55.0,80.0,2,3,0.0,15.293,4.8762,17.9686,-5.263,100.0,1.0,,,0.0,53.75,0.0,1.0,8625.0,,
team-up:2023-12-01,team-up,Team Up,Booster Box,2023-12-01,1826.88,1000.0,5,92.0,4.8296,84.0,2,9.23,168.659,0.86,55.0,90.0,2,0,1.228,109.986,4.5808,12.1266,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,2926.91,,
xy-evolutions:2023-12-01,xy-evolutions,XY Evolutions,Booster Box,2023-12-01,750.29,75.0,3,78.0,7.0773,76.0,0,-0.906,17.468,0.55,55.0,82.0,2,0,8.069,13.488,5.3215,5.0422,-0.906,100.0,1.0,,,0.0,53.75,0.0,1.0,861.81,,
base-set-2:2024-01-01,base-set-2,Base Set 2,Booster Box,2024-01-01,8391.75,220.0,3,74.0,23.8522,58.0,1,17.725,18.11,0.72,67.0,70.0,2,3,0.161,290.401,9.4248,33.4174,-2.026,100.0,1.0,,,0.0,53.75,0.0,1.0,7900.0,,
base-set-unlimited:2024-01-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-01-01,11860.76,350.0,4,95.0,24.9774,88.0,2,-11.899,-6.653,0.95,67.0,98.0,2,3,-7.851,-40.768,8.4316,17.2093,-40.768,100.0,1.0,,,0.0,53.75,0.0,1.0,15381.21,,
brilliant-stars:2024-01-01,brilliant-stars,Brilliant Stars,Booster Box,2024-01-01,157.01,175.0,4,72.0,1.848,66.0,1,16.962,106.592,0.58,67.0,68.0,2,0,15.449,-13.967,9.1213,8.8533,-13.967,100.0,1.0,,,0.0,53.75,0.0,1.0,258.96,,
celebrations:2024-01-01,celebrations,Celebrations,ETB,2024-01-01,80.87,95.0,4,80.0,2.2313,84.0,2,13.105,,0.7,67.0,88.0,3,0,17.835,22.53,7.3885,7.3874,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,99.99,,
champions-path:2024-01-01,champions-path,Champion's Path,ETB,2024-01-01,86.72,160.0,2,65.0,3.2663,54.0,1,16.842,,0.45,67.0,52.0,3,0,15.243,66.769,6.84,14.8557,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,95.03,,
cosmic-eclipse:2024-01-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-01-01,916.42,450.0,4,88.0,4.167,80.0,2,15.972,96.889,0.82,67.0,86.0,2,0,7.814,59.547,8.3832,10.9658,-3.535,100.0,1.0,,,0.0,53.75,0.0,1.0,1168.68,,
crown-zenith:2024-01-01,crown-zenith,Crown Zenith,ETB,2024-01-01,39.66,110.0,4,62.0,0.9473,63.0,0,-29.242,,0.55,67.0,65.0,3,0,24.913,-14.267,17.5869,18.901,-36.032,100.0,1.0,,,0.0,53.75,0.0,1.0,99.5,,
ex-firered-leafgreen:2024-01-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-01-01,2500.0,450.0,3,82.0,19.3374,70.0,2,0.0,0.0,0.9,67.0,78.0,2,2,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.01,,
evolving-skies:2024-01-01,evolving-skies,Evolving Skies,Booster Box,2024-01-01,452.88,1100.0,10,95.0,2.3463,94.0,1,12.938,222.082,0.78,67.0,95.0,2,0,12.517,33.676,5.5792,5.4882,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1228.0,,
fossil:2024-01-01,fossil,Fossil,Booster Box,2024-01-01,6653.0,78.0,3,68.0,24.2272,60.0,2,-14.678,15.434,0.74,67.0,68.0,2,3,-8.241,-16.836,2.9697,4.1118,-16.836,100.0,1.0,,,0.0,53.75,0.0,1.0,7631.25,,
fusion-strike:2024-01-01,fusion-strike,Fusion Strike,Booster Box,2024-01-01,145.22,180.0,5,80.0,2.1355,69.0,1,10.543,39.971,0.6,67.0,70.0,2,0,2.556,14.953,3.9099,5.3558,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,282.6,,
hidden-fates:2024-01-01,hidden-fates,Hidden Fates,ETB,2024-01-01,140.88,350.0,5,88.0,4.3587,79.0,2,-7.716,2.862,0.78,67.0,85.0,3,0,-2.357,-14.644,4.2275,5.8601,-14.644,100.0,1.0,,,0.0,53.75,0.0,1.0,200.51,,
jungle:2024-01-01,jungle,Jungle,Booster Box,2024-01-01,7611.02,82.0,4,72.0,24.5448,63.0,2,17.093,24.292,0.78,67.0,70.0,2,3,-2.487,132.693,7.0996,15.7743,-2.487,100.0,1.0,,,0.0,53.75,0.0,1.0,8812.5,,
lost-origin:2024-01-01,lost-origin,Lost Origin,Booster Box,2024-01-01,136.0,320.0,4,84.0,1.3114,72.0,1,-4.514,,0.68,67.0,74.0,2,0,-1.27,-12.133,10.052,9.2139,-16.225,100.0,1.0,,,0.0,53.75,0.0,1.0,377.99,,
neo-genesis:2024-01-01,neo-genesis,Neo Genesis,Booster Box,2024-01-01,8901.21,180.0,3,78.0,23.0418,66.0,2,119.783,,0.9,67.0,72.0,2,3,-1.311,-35.028,44.6888,47.2124,-35.028,100.0,1.0,,,0.0,53.75,0.0,1.0,9950.0,,
obsidian-flames:2024-01-01,obsidian-flames,Obsidian Flames,Booster Box,2024-01-01,108.75,55.0,2,58.0,0.3915,46.0,1,11.607,,0.42,67.0,48.0,2,0,20.833,,10.2735,10.2735,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,149.76,,
paldea-evolved:2024-01-01,paldea-evolved,Paldea Evolved,Booster Box,2024-01-01,97.5,120.0,3,66.0,0.564,56.0,1,-6.895,,0.58,67.0,60.0,2,0,16.071,,12.7108,23.2228,-48.08,100.0,1.0,,,0.0,53.75,1.0,1.0,202.51,,
pokemon-151:2024-01-01,pokemon-151,Pokémon 151,ETB,2024-01-01,50.89,120.0,5,88.0,0.2765,92.0,0,,,0.72,67.0,95.0,3,0,30.487,,16.3851,16.3851,-2.135,100.0,1.0,,,0.0,53.75,1.0,1.0,156.94,,
scarlet-violet-base:2024-01-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-01-01,93.01,45.0,1,50.0,0.7556,42.0,1,-8.075,,0.4,67.0,44.0,2,0,17.556,,12.6846,27.1786,-67.457,100.0,1.0,,,0.0,53.75,1.0,1.0,140.0,,
shining-fates:2024-01-01,shining-fates,Shining Fates,ETB,2024-01-01,41.11,100.0,4,76.0,2.8638,67.0,1,0.268,-20.942,0.62,67.0,75.0,3,0,5.437,-17.764,17.5369,21.2536,-17.764,100.0,1.0,,,0.0,53.75,0.0,1.0,60.45,,
team-rocket:2024-01-01,team-rocket,Team Rocket,Booster Box,2024-01-01,8254.83,160.0,4,82.0,23.6879,72.0,2,3.183,-31.21,0.84,67.0,80.0,2,3,-2.884,10.063,4.6152,18.003,-7.996,100.0,1.0,,,0.0,53.75,0.0,1.0,8718.75,,
team-up:2024-01-01,team-up,Team Up,Booster Box,2024-01-01,1750.0,1000.0,5,92.0,4.9144,84.0,2,6.8,181.577,0.86,67.0,90.0,2,0,-4.208,91.72,4.9323,12.469,-4.208,100.0,1.0,,,0.0,53.75,0.0,1.0,2798.23,,
xy-evolutions:2024-01-01,xy-evolutions,XY Evolutions,Booster Box,2024-01-01,798.87,75.0,3,78.0,7.1622,76.0,0,10.873,13.018,0.55,67.0,82.0,2,0,6.475,8.074,5.2769,4.3605,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,959.99,,
base-set-2:2024-02-01,base-set-2,Base Set 2,Booster Box,2024-02-01,8391.75,220.0,3,74.0,23.937,58.0,1,17.738,18.11,0.72,67.0,70.0,2,3,0.0,17.738,9.4243,6.8015,-2.026,100.0,1.0,,,0.0,53.75,0.0,1.0,9200.0,,
base-set-unlimited:2024-02-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-02-01,12901.0,350.0,4,95.0,25.0623,88.0,2,-16.768,29.01,0.95,67.0,98.0,2,3,8.77,-4.437,6.699,13.8355,-28.328,100.0,1.0,,,0.0,53.75,0.0,1.0,15416.04,,
brilliant-stars:2024-02-01,brilliant-stars,Brilliant Stars,Booster Box,2024-02-01,140.43,175.0,4,72.0,1.9329,66.0,1,2.879,84.776,0.58,67.0,68.0,2,0,-10.56,-13.582,10.4922,8.8105,-17.389,100.0,1.0,,,0.0,53.75,0.0,1.0,268.0,,
celebrations:2024-02-01,celebrations,Celebrations,ETB,2024-02-01,77.69,95.0,4,80.0,2.3162,84.0,2,8.657,19.523,0.7,67.0,88.0,3,0,-3.932,4.017,7.7182,6.7767,-3.932,100.0,1.0,,,0.0,53.75,0.0,1.0,107.44,,
champions-path:2024-02-01,champions-path,Champion's Path,ETB,2024-02-01,69.3,160.0,2,65.0,3.3511,54.0,1,-13.913,21.9,0.45,67.0,52.0,3,0,-20.088,12.94,10.9586,16.0281,-20.088,100.0,1.0,,,0.0,53.75,0.0,1.0,99.03,,
cosmic-eclipse:2024-02-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-02-01,864.68,450.0,4,88.0,4.2519,80.0,2,0.784,88.795,0.82,67.0,86.0,2,0,-5.646,33.028,8.4092,10.9462,-8.981,100.0,1.0,,,0.0,53.75,0.0,1.0,1380.62,,
crown-zenith:2024-02-01,crown-zenith,Crown Zenith,ETB,2024-02-01,40.0,110.0,4,62.0,1.0322,63.0,0,-20.239,,0.55,67.0,65.0,3,0,0.857,-23.81,17.5451,18.452,-35.484,100.0,1.0,,,0.0,53.75,0.0,1.0,109.12,,
ex-firered-leafgreen:2024-02-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-02-01,2500.0,450.0,3,82.0,19.4223,70.0,2,0.0,0.0,0.9,67.0,78.0,2,2,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,789.5,,
evolving-skies:2024-02-01,evolving-skies,Evolving Skies,Booster Box,2024-02-01,529.0,1100.0,10,95.0,2.4312,94.0,1,25.249,276.218,0.78,67.0,95.0,2,0,16.808,60.478,7.5432,6.3185,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1199.5,,
fossil:2024-02-01,fossil,Fossil,Booster Box,2024-02-01,7040.37,78.0,3,68.0,24.3121,60.0,2,-8.418,21.386,0.74,67.0,68.0,2,3,5.822,-11.994,4.3211,4.5609,-11.994,100.0,1.0,,,0.0,53.75,0.0,1.0,7900.0,,
fusion-strike:2024-02-01,fusion-strike,Fusion Strike,Booster Box,2024-02-01,154.75,180.0,5,80.0,2.2204,69.0,1,11.733,49.908,0.6,67.0,70.0,2,0,6.562,23.218,4.0911,5.5085,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,428.92,,
hidden-fates:2024-02-01,hidden-fates,Hidden Fates,ETB,2024-02-01,141.95,350.0,5,88.0,4.4435,79.0,2,-2.607,2.982,0.78,67.0,85.0,3,0,0.76,-0.672,3.9986,4.3403,-8.543,100.0,1.0,,,0.0,53.75,0.0,1.0,234.88,,
jungle:2024-02-01,jungle,Jungle,Booster Box,2024-02-01,7687.93,82.0,4,72.0,24.6297,63.0,2,18.276,26.55,0.78,67.0,70.0,2,3,1.011,132.802,7.0472,15.7728,-1.502,100.0,1.0,,,0.0,53.75,0.0,1.0,8781.25,,
lost-origin:2024-02-01,lost-origin,Lost Origin,Booster Box,2024-02-01,147.38,320.0,4,84.0,1.3963,72.0,1,-4.553,,0.68,67.0,74.0,2,0,8.368,4.466,10.0462,9.1733,-9.215,100.0,1.0,,,0.0,53.75,0.0,1.0,357.49,,
neo-genesis:2024-02-01,neo-genesis,Neo Genesis,Booster Box,2024-02-01,8924.4,180.0,3,78.0,23.1266,66.0,2,-27.444,-34.858,0.9,67.0,72.0,2,3,0.261,111.512,9.165,32.359,-27.444,100.0,1.0,,,0.0,53.75,0.0,1.0,9950.0,,
obsidian-flames:2024-02-01,obsidian-flames,Obsidian Flames,Booster Box,2024-02-01,107.04,55.0,2,58.0,0.4764,46.0,1,9.852,,0.42,67.0,48.0,2,0,-1.572,,9.4837,9.4837,-1.572,100.0,1.0,,,0.0,53.75,1.0,1.0,190.0,,
paldea-evolved:2024-02-01,paldea-evolved,Paldea Evolved,Booster Box,2024-02-01,96.5,120.0,3,66.0,0.6489,56.0,1,9.846,,0.58,67.0,60.0,2,0,-1.026,,10.4538,21.897,-48.613,100.0,1.0,,,0.0,53.75,1.0,1.0,199.43,,
pokemon-151:2024-02-01,pokemon-151,Pokémon 151,ETB,2024-02-01,42.5,120.0,5,88.0,0.3614,92.0,0,-18.269,,0.72,67.0,95.0,3,0,-16.487,,16.2373,16.2373,-18.269,100.0,1.0,,,0.0,53.75,1.0,1.0,179.94,,
scarlet-violet-base:2024-02-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-02-01,86.5,45.0,1,50.0,0.8405,42.0,1,-0.666,,0.4,67.0,44.0,2,0,-6.999,-58.469,11.5799,25.7889,-69.735,100.0,1.0,,,0.0,53.75,0.0,1.0,163.64,,
shining-fates:2024-02-01,shining-fates,Shining Fates,ETB,2024-02-01,37.29,100.0,4,76.0,2.9487,67.0,1,12.932,-37.127,0.62,67.0,75.0,3,0,-9.292,3.583,15.5305,19.2975,-25.405,100.0,1.0,,,0.0,53.75,0.0,1.0,64.5,,
team-rocket:2024-02-01,team-rocket,Team Rocket,Booster Box,2024-02-01,8170.92,160.0,4,82.0,23.7728,72.0,2,8.153,-31.909,0.84,67.0,80.0,2,3,-1.016,50.593,3.8178,15.0283,-8.931,100.0,1.0,,,0.0,53.75,0.0,1.0,8679.69,,
team-up:2024-02-01,team-up,Team Up,Booster Box,2024-02-01,1872.63,1000.0,5,92.0,4.9993,84.0,2,6.026,197.848,0.86,67.0,90.0,2,0,7.007,89.107,4.78,12.4498,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,3213.66,,
xy-evolutions:2024-02-01,xy-evolutions,XY Evolutions,Booster Box,2024-02-01,789.82,75.0,3,78.0,7.2471,76.0,0,4.753,14.053,0.55,67.0,82.0,2,0,-1.133,9.916,5.1952,4.2724,-1.133,100.0,1.0,,,0.0,53.75,0.0,1.0,1062.5,,
base-set-2:2024-03-01,base-set-2,Base Set 2,Booster Box,2024-03-01,8283.5,220.0,3,74.0,24.0164,58.0,1,-3.29,16.587,0.72,67.0,70.0,2,3,-1.29,16.21,6.3177,6.8326,-3.29,100.0,1.0,,,0.0,53.75,0.0,1.0,11000.0,,
base-set-unlimited:2024-03-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-03-01,12901.0,350.0,4,95.0,25.1417,88.0,2,-15.421,37.645,0.95,67.0,98.0,2,3,0.0,-28.328,6.7832,10.7188,-28.328,100.0,1.0,,,0.0,53.75,0.0,1.0,14305.3,,
brilliant-stars:2024-03-01,brilliant-stars,Brilliant Stars,Booster Box,2024-03-01,158.45,175.0,4,72.0,2.0123,66.0,1,34.851,25.257,0.58,67.0,68.0,2,0,12.832,1.662,8.5044,9.4753,-6.789,100.0,1.0,,,0.0,53.75,0.0,1.0,264.3,,
celebrations:2024-03-01,celebrations,Celebrations,ETB,2024-03-01,79.99,95.0,4,80.0,2.3956,84.0,2,8.697,23.062,0.7,67.0,88.0,3,0,2.96,17.615,7.7193,6.1317,-1.088,100.0,1.0,,,0.0,53.75,0.0,1.0,131.25,,
champions-path:2024-03-01,champions-path,Champion's Path,ETB,2024-03-01,82.61,160.0,2,65.0,3.4305,54.0,1,1.787,45.312,0.45,67.0,52.0,3,0,19.206,19.344,13.3255,16.4126,-4.739,100.0,1.0,,,0.0,53.75,0.0,1.0,105.0,,
cosmic-eclipse:2024-03-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-03-01,850.0,450.0,4,88.0,4.3313,80.0,2,3.132,86.813,0.82,67.0,86.0,2,0,-1.698,45.583,8.2626,10.3116,-10.526,100.0,1.0,,,0.0,53.75,0.0,1.0,1479.15,,
crown-zenith:2024-03-01,crown-zenith,Crown Zenith,ETB,2024-03-01,37.75,110.0,4,62.0,1.1116,63.0,0,-23.645,,0.55,67.0,65.0,3,0,-5.625,-39.113,17.5233,17.5573,-39.113,100.0,1.0,,,0.0,53.75,0.0,1.0,127.29,,
ex-firered-leafgreen:2024-03-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-03-01,2500.0,450.0,3,82.0,19.5017,70.0,2,0.0,0.0,0.9,67.0,78.0,2,2,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.0,,
evolving-skies:2024-03-01,evolving-skies,Evolving Skies,Booster Box,2024-03-01,667.5,1100.0,10,95.0,2.5106,94.0,1,58.993,374.717,0.78,67.0,95.0,2,0,26.181,76.354,10.0661,7.8902,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1259.23,,
fossil:2024-03-01,fossil,Fossil,Booster Box,2024-03-01,7800.0,78.0,3,68.0,24.3915,60.0,2,1.463,39.656,0.74,67.0,68.0,2,3,10.79,-2.488,6.1854,5.5354,-2.488,100.0,1.0,,,0.0,53.75,0.0,1.0,7975.0,,
fusion-strike:2024-03-01,fusion-strike,Fusion Strike,Booster Box,2024-03-01,222.78,180.0,5,80.0,2.2998,69.0,1,54.44,114.811,0.6,67.0,70.0,2,0,43.961,69.737,13.6456,11.0884,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,405.66,,
